mac,timestamp,humidity,temperature,battery
cc:db:a7:92:ba:d0,2025-11-16 16:53:56,27.003664,21.5625,3.489538
cc:db:a7:92:ba:d0,2025-11-16 16:53:46,26.778996,21.5,3.490344
cc:db:a7:92:ba:d0,2025-11-16 16:53:36,26.771671,21.5,3.476484
cc:db:a7:92:ba:d0,2025-11-16 16:53:26,27.062273,21.5,3.494051
cc:db:a7:92:ba:d0,2025-11-16 16:53:16,26.91819,21.4375,3.485348
cc:db:a7:92:ba:d0,2025-11-16 16:53:06,26.888889,21.375,3.48841
cc:db:a7:92:ba:d0,2025-11-16 16:52:37,26.962149,21.4375,3.485348
cc:db:a7:92:ba:d0,2025-11-16 16:52:27,26.976799,21.375,3.493084
cc:db:a7:92:ba:d0,2025-11-16 16:52:17,26.908428,21.4375,3.485993
cc:db:a7:92:ba:d0,2025-11-16 16:52:07,26.891333,21.4375,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:51:57,26.898659,21.375,3.488571
cc:db:a7:92:ba:d0,2025-11-16 16:51:47,26.915752,21.375,3.490344
cc:db:a7:92:ba:d0,2025-11-16 16:51:37,26.993895,21.375,3.487926
cc:db:a7:92:ba:d0,2025-11-16 16:51:27,26.886446,21.375,3.481319
cc:db:a7:92:ba:d0,2025-11-16 16:51:17,27.02564,21.4375,3.488733
cc:db:a7:92:ba:d0,2025-11-16 16:51:07,26.884007,21.375,3.490989
cc:db:a7:92:ba:d0,2025-11-16 16:50:57,26.930405,21.375,3.48422
cc:db:a7:92:ba:d0,2025-11-16 16:50:47,26.637363,21.4375,3.488249
cc:db:a7:92:ba:d0,2025-11-16 16:49:58,27.054947,21.4375,3.489055
cc:db:a7:92:ba:d0,2025-11-16 16:49:48,26.852257,21.5,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:49:38,26.940172,21.5,3.484864
cc:db:a7:92:ba:d0,2025-11-16 16:49:28,26.835167,21.5,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:49:18,26.905983,21.5,3.492117
cc:db:a7:92:ba:d0,2025-11-16 16:49:08,26.881563,21.5,3.488733
cc:db:a7:92:ba:d0,2025-11-16 16:48:58,26.913309,21.4375,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:48:48,26.871794,21.4375,3.491795
cc:db:a7:92:ba:d0,2025-11-16 16:48:38,26.86935,21.5,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:48:28,26.835167,21.5,3.489538
cc:db:a7:92:ba:d0,2025-11-16 16:48:18,26.888889,21.4375,3.487766
cc:db:a7:92:ba:d0,2025-11-16 16:48:08,26.979244,21.4375,3.485993
cc:db:a7:92:ba:d0,2025-11-16 16:47:30,26.771671,21.4375,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:47:20,26.842493,21.4375,3.488088
cc:db:a7:92:ba:d0,2025-11-16 16:47:10,26.774115,21.375,3.489216
cc:db:a7:92:ba:d0,2025-11-16 16:47:00,26.8547,21.375,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:46:50,26.90354,21.375,3.492278
cc:db:a7:92:ba:d0,2025-11-16 16:46:40,26.891333,21.3125,3.49115
cc:db:a7:92:ba:d0,2025-11-16 16:46:30,26.89377,21.3125,3.493729
cc:db:a7:92:ba:d0,2025-11-16 16:46:20,26.749695,21.3125,3.492601
cc:db:a7:92:ba:d0,2025-11-16 16:46:10,26.857143,21.3125,3.488249
cc:db:a7:92:ba:d0,2025-11-16 16:46:00,26.652014,21.3125,3.491311
cc:db:a7:92:ba:d0,2025-11-16 16:45:50,27.001221,21.3125,3.48696
cc:db:a7:92:ba:d0,2025-11-16 16:45:40,26.937729,21.3125,3.487766
cc:db:a7:92:ba:d0,2025-11-16 16:45:07,26.820511,21.3125,3.489055
cc:db:a7:92:ba:d0,2025-11-16 16:44:57,26.871794,21.3125,3.492601
cc:db:a7:92:ba:d0,2025-11-16 16:44:47,26.818073,21.3125,3.488733
cc:db:a7:92:ba:d0,2025-11-16 16:44:37,26.771671,21.3125,3.490828
cc:db:a7:92:ba:d0,2025-11-16 16:44:27,26.862026,21.3125,3.489861
cc:db:a7:92:ba:d0,2025-11-16 16:44:17,26.771671,21.3125,3.487282
cc:db:a7:92:ba:d0,2025-11-16 16:44:07,26.815628,21.3125,3.490022
cc:db:a7:92:ba:d0,2025-11-16 16:43:57,26.866913,21.3125,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:43:47,26.915752,21.3125,3.488088
cc:db:a7:92:ba:d0,2025-11-16 16:43:37,27.054947,21.3125,3.490183
cc:db:a7:92:ba:d0,2025-11-16 16:43:27,26.896214,21.3125,3.489216
cc:db:a7:92:ba:d0,2025-11-16 16:43:17,26.930405,21.3125,3.48422
cc:db:a7:92:ba:d0,2025-11-16 16:42:40,26.915752,21.3125,3.489538
cc:db:a7:92:ba:d0,2025-11-16 16:42:30,26.874239,21.25,3.485187
cc:db:a7:92:ba:d0,2025-11-16 16:42:20,26.84005,21.3125,3.489055
cc:db:a7:92:ba:d0,2025-11-16 16:42:10,26.915752,21.25,3.472454
cc:db:a7:92:ba:d0,2025-11-16 16:42:00,26.930405,21.25,3.488571
cc:db:a7:92:ba:d0,2025-11-16 16:41:50,26.64957,21.25,3.487121
cc:db:a7:92:ba:d0,2025-11-16 16:41:40,26.661783,21.3125,3.492601
cc:db:a7:92:ba:d0,2025-11-16 16:41:30,26.886446,21.3125,3.481802
cc:db:a7:92:ba:d0,2025-11-16 16:41:20,26.835167,21.25,3.487604
cc:db:a7:92:ba:d0,2025-11-16 16:41:10,26.874239,21.25,3.49115
cc:db:a7:92:ba:d0,2025-11-16 16:41:00,26.86447,21.3125,3.48696
cc:db:a7:92:ba:d0,2025-11-16 16:40:50,26.989014,21.25,3.480513
cc:db:a7:92:ba:d0,2025-11-16 16:40:24,26.915752,21.3125,3.489055
cc:db:a7:92:ba:d0,2025-11-16 16:40:14,26.766788,21.3125,3.490022
cc:db:a7:92:ba:d0,2025-11-16 16:40:04,26.774115,21.25,3.474711
cc:db:a7:92:ba:d0,2025-11-16 16:39:54,26.874239,21.25,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:39:44,26.913309,21.3125,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:39:34,27.07448,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:39:24,26.930405,21.25,3.491633
cc:db:a7:92:ba:d0,2025-11-16 16:39:14,26.949936,21.3125,3.485509
cc:db:a7:92:ba:d0,2025-11-16 16:39:04,26.932848,21.25,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:38:54,26.874239,21.25,3.48841
cc:db:a7:92:ba:d0,2025-11-16 16:38:44,26.910866,21.25,3.494213
cc:db:a7:92:ba:d0,2025-11-16 16:38:34,26.862026,21.25,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:38:07,26.686203,21.25,3.488571
cc:db:a7:92:ba:d0,2025-11-16 16:37:57,26.89377,21.25,3.495018
cc:db:a7:92:ba:d0,2025-11-16 16:37:47,26.913309,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:37:37,26.993895,21.3125,3.49115
cc:db:a7:92:ba:d0,2025-11-16 16:37:27,26.595848,21.25,3.488733
cc:db:a7:92:ba:d0,2025-11-16 16:37:17,26.930405,21.25,3.48148
cc:db:a7:92:ba:d0,2025-11-16 16:37:07,26.901096,21.25,3.489538
cc:db:a7:92:ba:d0,2025-11-16 16:36:57,26.898659,21.25,3.485831
cc:db:a7:92:ba:d0,2025-11-16 16:36:47,26.84005,21.25,3.488894
cc:db:a7:92:ba:d0,2025-11-16 16:36:37,26.915752,21.25,3.487926
cc:db:a7:92:ba:d0,2025-11-16 16:36:27,26.849819,21.25,3.486476
cc:db:a7:92:ba:d0,2025-11-16 16:36:17,26.825397,21.25,3.481963
cc:db:a7:92:ba:d0,2025-11-16 16:35:37,26.908428,21.25,3.48841
cc:db:a7:92:ba:d0,2025-11-16 16:35:27,26.942612,21.25,3.476967
cc:db:a7:92:ba:d0,2025-11-16 16:35:17,26.957268,21.25,3.489861
cc:db:a7:92:ba:d0,2025-11-16 16:35:07,26.761908,21.25,3.481319
cc:db:a7:92:ba:d0,2025-11-16 16:34:57,27.304029,21.3125,3.486637
cc:db:a7:92:ba:d0,2025-11-16 16:34:47,26.713068,21.25,3.493407
cc:db:a7:92:ba:d0,2025-11-16 16:34:37,26.927959,21.3125,3.490505
cc:db:a7:92:ba:d0,2025-11-16 16:34:27,26.901096,21.25,3.494535
cc:db:a7:92:ba:d0,2025-11-16 16:34:17,26.89377,21.25,3.490022
cc:db:a7:92:ba:d0,2025-11-16 16:34:07,26.813185,21.25,3.490183
cc:db:a7:92:ba:d0,2025-11-16 16:33:57,26.857143,21.25,3.487282
cc:db:a7:92:ba:d0,2025-11-16 16:33:47,26.945055,21.25,3.48841
cc:db:a7:92:ba:d0,2025-11-16 16:33:37,27.11355,21.25,3.476322
cc:db:a7:92:ba:d0,2025-11-16 16:33:27,26.881563,21.25,3.486637
cc:db:a7:92:ba:d0,2025-11-16 16:31:36,26.891333,21.25,3.497113
cc:db:a7:92:ba:d0,2025-11-16 16:31:26,26.923079,21.25,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:31:16,26.915752,21.25,3.49115
cc:db:a7:92:ba:d0,2025-11-16 16:31:06,26.84005,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 16:30:56,26.888889,21.25,3.487282
cc:db:a7:92:ba:d0,2025-11-16 16:30:46,26.905983,21.1875,3.486476
cc:db:a7:92:ba:d0,2025-11-16 16:30:36,26.798534,21.1875,3.491311
cc:db:a7:92:ba:d0,2025-11-16 16:30:26,26.888889,21.25,3.491956
cc:db:a7:92:ba:d0,2025-11-16 16:30:16,26.583635,21.25,3.487766
cc:db:a7:92:ba:d0,2025-11-16 16:30:06,27.250307,21.25,3.487926
cc:db:a7:92:ba:d0,2025-11-16 16:29:56,26.932848,21.1875,3.49244
cc:db:a7:92:ba:d0,2025-11-16 16:29:46,26.901096,21.1875,3.491473
cc:db:a7:92:ba:d0,2025-11-16 16:29:08,26.910866,21.1875,3.490022
cc:db:a7:92:ba:d0,2025-11-16 16:28:58,26.989014,21.1875,3.489216
cc:db:a7:92:ba:d0,2025-11-16 16:28:48,26.881563,21.25,3.488088
cc:db:a7:92:ba:d0,2025-11-16 16:28:38,26.957268,21.25,3.488733
cc:db:a7:92:ba:d0,2025-11-16 16:28:28,27.015871,21.25,3.491473
cc:db:a7:92:ba:d0,2025-11-16 16:28:18,26.969475,21.25,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:28:08,26.776558,21.25,3.489538
cc:db:a7:92:ba:d0,2025-11-16 16:27:58,27.003664,21.3125,3.50082
cc:db:a7:92:ba:d0,2025-11-16 16:27:48,26.744812,21.25,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:27:38,26.810747,21.3125,3.490989
cc:db:a7:92:ba:d0,2025-11-16 16:27:28,26.891333,21.3125,3.487121
cc:db:a7:92:ba:d0,2025-11-16 16:27:18,26.962149,21.3125,3.488571
cc:db:a7:92:ba:d0,2025-11-16 16:27:08,26.83028,21.25,3.484058
cc:db:a7:92:ba:d0,2025-11-16 16:25:56,26.905983,21.25,3.490344
cc:db:a7:92:ba:d0,2025-11-16 16:25:46,26.876677,21.3125,3.490828
cc:db:a7:92:ba:d0,2025-11-16 16:25:36,27.103788,21.3125,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:25:26,27.02564,21.25,3.492923
cc:db:a7:92:ba:d0,2025-11-16 16:25:16,26.884007,21.3125,3.491956
cc:db:a7:92:ba:d0,2025-11-16 16:25:06,26.886446,21.25,3.490183
cc:db:a7:92:ba:d0,2025-11-16 16:24:56,26.920635,21.25,3.491633
cc:db:a7:92:ba:d0,2025-11-16 16:24:46,26.942612,21.25,3.489216
cc:db:a7:92:ba:d0,2025-11-16 16:24:36,26.932848,21.1875,3.485187
cc:db:a7:92:ba:d0,2025-11-16 16:24:26,26.752138,21.1875,3.480513
cc:db:a7:92:ba:d0,2025-11-16 16:24:16,26.945055,21.1875,3.484542
cc:db:a7:92:ba:d0,2025-11-16 16:24:06,26.923079,21.1875,3.489377
cc:db:a7:92:ba:d0,2025-11-16 16:23:16,27.018314,21.25,3.485831
cc:db:a7:92:ba:d0,2025-11-16 16:23:06,26.564104,21.25,3.485993
cc:db:a7:92:ba:d0,2025-11-16 16:22:56,27.001221,21.3125,3.485026
cc:db:a7:92:ba:d0,2025-11-16 16:22:46,26.913309,21.3125,3.486154
cc:db:a7:92:ba:d0,2025-11-16 16:22:36,26.915752,21.25,3.485187
cc:db:a7:92:ba:d0,2025-11-16 16:22:26,26.981688,21.3125,3.492762
cc:db:a7:92:ba:d0,2025-11-16 16:22:16,27.7094,21.25,3.492278
cc:db:a7:92:ba:d0,2025-11-16 16:22:06,27.189255,21.25,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:21:56,26.927959,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 16:21:46,26.90354,21.25,3.493407
cc:db:a7:92:ba:d0,2025-11-16 16:21:36,26.87912,21.3125,3.49663
cc:db:a7:92:ba:d0,2025-11-16 16:21:26,26.993895,21.3125,3.49389
cc:db:a7:92:ba:d0,2025-11-16 16:21:16,27.05983,21.3125,3.490828
cc:db:a7:92:ba:d0,2025-11-16 16:21:06,27.03541,21.25,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:20:56,26.910866,21.25,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:20:46,26.940172,21.25,3.49244
cc:db:a7:92:ba:d0,2025-11-16 16:20:36,26.937729,21.25,3.495018
cc:db:a7:92:ba:d0,2025-11-16 16:17:07,26.884007,21.3125,3.495502
cc:db:a7:92:ba:d0,2025-11-16 16:16:57,26.771671,21.25,3.4897
cc:db:a7:92:ba:d0,2025-11-16 16:16:47,26.90354,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 16:16:37,26.90354,21.25,3.494696
cc:db:a7:92:ba:d0,2025-11-16 16:16:27,26.913309,21.25,3.493084
cc:db:a7:92:ba:d0,2025-11-16 16:16:17,26.937729,21.25,3.49518
cc:db:a7:92:ba:d0,2025-11-16 16:16:07,26.857143,21.25,3.497113
cc:db:a7:92:ba:d0,2025-11-16 16:15:57,26.930405,21.25,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:15:47,26.517708,21.25,3.498564
cc:db:a7:92:ba:d0,2025-11-16 16:15:37,26.935286,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 16:15:27,26.925516,21.1875,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:15:17,26.920635,21.25,3.491795
cc:db:a7:92:ba:d0,2025-11-16 16:14:20,26.62027,21.25,3.496469
cc:db:a7:92:ba:d0,2025-11-16 16:14:10,27.150185,21.25,3.495018
cc:db:a7:92:ba:d0,2025-11-16 16:14:00,27.179485,21.25,3.488088
cc:db:a7:92:ba:d0,2025-11-16 16:13:50,26.874239,21.25,3.496308
cc:db:a7:92:ba:d0,2025-11-16 16:13:40,26.947498,21.25,3.488894
cc:db:a7:92:ba:d0,2025-11-16 16:13:30,26.881563,21.25,3.495018
cc:db:a7:92:ba:d0,2025-11-16 16:13:20,26.87912,21.25,3.496469
cc:db:a7:92:ba:d0,2025-11-16 16:13:10,26.947498,21.25,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:13:00,26.896214,21.25,3.492601
cc:db:a7:92:ba:d0,2025-11-16 16:12:50,27.206348,21.3125,3.489055
cc:db:a7:92:ba:d0,2025-11-16 16:12:40,26.891333,21.3125,3.490989
cc:db:a7:92:ba:d0,2025-11-16 16:12:30,27.169716,21.25,3.496952
cc:db:a7:92:ba:d0,2025-11-16 16:12:00,26.891333,21.3125,3.496308
cc:db:a7:92:ba:d0,2025-11-16 16:11:50,26.632477,21.3125,3.497758
cc:db:a7:92:ba:d0,2025-11-16 16:11:40,26.932848,21.25,3.495985
cc:db:a7:92:ba:d0,2025-11-16 16:11:30,26.796091,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 16:11:20,26.901096,21.3125,3.495824
cc:db:a7:92:ba:d0,2025-11-16 16:11:10,26.86447,21.3125,3.490667
cc:db:a7:92:ba:d0,2025-11-16 16:11:00,26.901096,21.3125,3.488571
cc:db:a7:92:ba:d0,2025-11-16 16:10:50,26.89377,21.25,3.49518
cc:db:a7:92:ba:d0,2025-11-16 16:10:40,27.045177,21.25,3.493084
cc:db:a7:92:ba:d0,2025-11-16 16:10:30,26.932848,21.25,3.489861
cc:db:a7:92:ba:d0,2025-11-16 16:10:20,26.90354,21.3125,3.491956
cc:db:a7:92:ba:d0,2025-11-16 16:10:10,26.91819,21.25,3.48841
cc:db:a7:92:ba:d0,2025-11-16 16:09:30,27.13797,21.25,3.491311
cc:db:a7:92:ba:d0,2025-11-16 16:09:20,27.152628,21.25,3.49534
cc:db:a7:92:ba:d0,2025-11-16 16:09:10,26.913309,21.25,3.492601
cc:db:a7:92:ba:d0,2025-11-16 16:09:00,27.05983,21.25,3.49389
cc:db:a7:92:ba:d0,2025-11-16 16:08:50,26.986568,21.1875,3.490828
cc:db:a7:92:ba:d0,2025-11-16 16:08:40,26.566547,21.1875,3.497436
cc:db:a7:92:ba:d0,2025-11-16 16:08:30,26.891333,21.1875,3.494051
cc:db:a7:92:ba:d0,2025-11-16 16:08:20,26.820511,21.1875,3.496791
cc:db:a7:92:ba:d0,2025-11-16 16:08:10,26.64469,21.125,3.49792
cc:db:a7:92:ba:d0,2025-11-16 16:08:00,26.884007,21.1875,3.491956
cc:db:a7:92:ba:d0,2025-11-16 16:07:50,26.996338,21.1875,3.491473
cc:db:a7:92:ba:d0,2025-11-16 16:07:40,27.008545,21.1875,3.490989
cc:db:a7:92:ba:d0,2025-11-16 16:07:06,26.876677,21.1875,3.494374
cc:db:a7:92:ba:d0,2025-11-16 16:06:56,27.172161,21.25,3.483091
cc:db:a7:92:ba:d0,2025-11-16 16:06:46,26.896214,21.25,3.495663
cc:db:a7:92:ba:d0,2025-11-16 16:06:36,26.881563,21.25,3.494213
cc:db:a7:92:ba:d0,2025-11-16 16:06:26,26.935286,21.3125,3.49663
cc:db:a7:92:ba:d0,2025-11-16 16:06:16,26.798534,21.3125,3.494051
cc:db:a7:92:ba:d0,2025-11-16 16:06:06,26.822954,21.3125,3.490828
cc:db:a7:92:ba:d0,2025-11-16 16:05:56,27.042734,21.25,3.489861
cc:db:a7:92:ba:d0,2025-11-16 16:05:46,27.174604,21.25,3.493084
cc:db:a7:92:ba:d0,2025-11-16 16:05:36,26.74725,21.3125,3.490989
cc:db:a7:92:ba:d0,2025-11-16 16:05:26,26.793653,21.3125,3.494535
cc:db:a7:92:ba:d0,2025-11-16 16:05:16,26.886446,21.3125,3.495502
cc:db:a7:92:ba:d0,2025-11-16 16:04:30,26.87912,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:04:20,26.896214,21.375,3.497113
cc:db:a7:92:ba:d0,2025-11-16 16:04:10,26.913309,21.375,3.496469
cc:db:a7:92:ba:d0,2025-11-16 16:04:00,26.915752,21.375,3.493568
cc:db:a7:92:ba:d0,2025-11-16 16:03:50,26.932848,21.375,3.496791
cc:db:a7:92:ba:d0,2025-11-16 16:03:40,26.905983,21.375,3.49534
cc:db:a7:92:ba:d0,2025-11-16 16:03:30,26.962149,21.375,3.492117
cc:db:a7:92:ba:d0,2025-11-16 16:03:20,26.815628,21.375,3.491795
cc:db:a7:92:ba:d0,2025-11-16 16:03:10,26.87912,21.375,3.500015
cc:db:a7:92:ba:d0,2025-11-16 16:03:00,26.901096,21.375,3.495502
cc:db:a7:92:ba:d0,2025-11-16 16:02:50,26.898659,21.375,3.500337
cc:db:a7:92:ba:d0,2025-11-16 16:02:40,26.910866,21.3125,3.500337
cc:db:a7:92:ba:d0,2025-11-16 16:02:07,26.964592,21.375,3.498564
cc:db:a7:92:ba:d0,2025-11-16 16:01:57,26.581198,21.375,3.491956
cc:db:a7:92:ba:d0,2025-11-16 16:01:47,26.910866,21.375,3.500498
cc:db:a7:92:ba:d0,2025-11-16 16:01:37,26.986568,21.4375,3.499692
cc:db:a7:92:ba:d0,2025-11-16 16:01:27,26.837605,21.375,3.494213
cc:db:a7:92:ba:d0,2025-11-16 16:01:17,26.876677,21.4375,3.492923
cc:db:a7:92:ba:d0,2025-11-16 16:01:07,27.23077,21.4375,3.495824
cc:db:a7:92:ba:d0,2025-11-16 16:00:57,26.849819,21.375,3.497113
cc:db:a7:92:ba:d0,2025-11-16 16:00:47,26.866913,21.375,3.495663
cc:db:a7:92:ba:d0,2025-11-16 16:00:37,26.923079,21.375,3.497597
cc:db:a7:92:ba:d0,2025-11-16 16:00:27,26.695972,21.375,3.49518
cc:db:a7:92:ba:d0,2025-11-16 16:00:17,26.979244,21.375,3.492762
cc:db:a7:92:ba:d0,2025-11-16 15:59:51,27.250307,21.375,3.493245
cc:db:a7:92:ba:d0,2025-11-16 15:59:41,26.940172,21.375,3.494213
cc:db:a7:92:ba:d0,2025-11-16 15:59:31,26.842493,21.375,3.491956
cc:db:a7:92:ba:d0,2025-11-16 15:59:21,27.147739,21.375,3.49792
cc:db:a7:92:ba:d0,2025-11-16 15:59:11,26.930405,21.375,3.49937
cc:db:a7:92:ba:d0,2025-11-16 15:59:01,26.842493,21.375,3.494374
cc:db:a7:92:ba:d0,2025-11-16 15:58:51,26.862026,21.375,3.492601
cc:db:a7:92:ba:d0,2025-11-16 15:58:40,26.959705,21.3125,3.494696
cc:db:a7:92:ba:d0,2025-11-16 15:58:30,26.915752,21.375,3.490667
cc:db:a7:92:ba:d0,2025-11-16 15:58:20,26.818073,21.375,3.497597
cc:db:a7:92:ba:d0,2025-11-16 15:58:10,26.920635,21.375,3.495018
cc:db:a7:92:ba:d0,2025-11-16 15:58:00,27.047617,21.3125,3.491795
cc:db:a7:92:ba:d0,2025-11-16 15:57:33,26.923079,21.25,3.493245
cc:db:a7:92:ba:d0,2025-11-16 15:57:23,26.749695,21.3125,3.49792
cc:db:a7:92:ba:d0,2025-11-16 15:57:13,26.910866,21.3125,3.494696
cc:db:a7:92:ba:d0,2025-11-16 15:57:03,27.01099,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 15:56:53,26.715506,21.3125,3.496469
cc:db:a7:92:ba:d0,2025-11-16 15:56:43,26.913309,21.3125,3.493245
cc:db:a7:92:ba:d0,2025-11-16 15:56:33,26.815628,21.3125,3.477934
cc:db:a7:92:ba:d0,2025-11-16 15:56:23,26.84005,21.3125,3.49663
cc:db:a7:92:ba:d0,2025-11-16 15:56:13,26.803415,21.3125,3.497597
cc:db:a7:92:ba:d0,2025-11-16 15:56:03,26.68376,21.3125,3.491795
cc:db:a7:92:ba:d0,2025-11-16 15:55:53,26.90354,21.3125,3.49518
cc:db:a7:92:ba:d0,2025-11-16 15:55:43,26.942612,21.3125,3.493245
cc:db:a7:92:ba:d0,2025-11-16 15:55:04,26.920635,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 15:54:54,26.913309,21.3125,3.496308
cc:db:a7:92:ba:d0,2025-11-16 15:54:44,26.774115,21.3125,3.4897
cc:db:a7:92:ba:d0,2025-11-16 15:54:34,27.023197,21.3125,3.491311
cc:db:a7:92:ba:d0,2025-11-16 15:54:24,26.896214,21.3125,3.492762
cc:db:a7:92:ba:d0,2025-11-16 15:54:14,26.920635,21.3125,3.490828
cc:db:a7:92:ba:d0,2025-11-16 15:54:04,26.932848,21.25,3.490828
cc:db:a7:92:ba:d0,2025-11-16 15:53:54,27.006107,21.25,3.500498
cc:db:a7:92:ba:d0,2025-11-16 15:53:44,26.862026,21.25,3.492117
cc:db:a7:92:ba:d0,2025-11-16 15:53:34,26.820511,21.3125,3.496146
cc:db:a7:92:ba:d0,2025-11-16 15:53:24,26.954824,21.3125,3.491795
cc:db:a7:92:ba:d0,2025-11-16 15:53:14,26.91819,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 15:52:32,26.84005,21.3125,3.49534
cc:db:a7:92:ba:d0,2025-11-16 15:52:22,26.749695,21.3125,3.49244
cc:db:a7:92:ba:d0,2025-11-16 15:52:12,26.705736,21.25,3.494535
cc:db:a7:92:ba:d0,2025-11-16 15:52:02,26.876677,21.25,3.495663
cc:db:a7:92:ba:d0,2025-11-16 15:51:52,26.898659,21.3125,3.497597
cc:db:a7:92:ba:d0,2025-11-16 15:51:42,26.947498,21.3125,3.49389
cc:db:a7:92:ba:d0,2025-11-16 15:51:32,26.891333,21.3125,3.497113
cc:db:a7:92:ba:d0,2025-11-16 15:51:22,26.556778,21.375,3.488088
cc:db:a7:92:ba:d0,2025-11-16 15:51:12,26.991451,21.4375,3.499048
cc:db:a7:92:ba:d0,2025-11-16 15:51:02,26.764345,21.4375,3.495018
cc:db:a7:92:ba:d0,2025-11-16 15:50:52,26.905983,21.375,3.499692
cc:db:a7:92:ba:d0,2025-11-16 15:50:42,26.559216,21.375,3.494213
cc:db:a7:92:ba:d0,2025-11-16 15:50:15,26.91819,21.375,3.489377
cc:db:a7:92:ba:d0,2025-11-16 15:50:05,26.874239,21.3125,3.494374
cc:db:a7:92:ba:d0,2025-11-16 15:49:55,26.859587,21.3125,3.493568
cc:db:a7:92:ba:d0,2025-11-16 15:49:45,26.793653,21.25,3.49244
cc:db:a7:92:ba:d0,2025-11-16 15:49:35,26.849819,21.25,3.496791
cc:db:a7:92:ba:d0,2025-11-16 15:49:25,26.791208,21.25,3.492762
cc:db:a7:92:ba:d0,2025-11-16 15:49:15,26.937729,21.25,3.496308
cc:db:a7:92:ba:d0,2025-11-16 15:49:05,26.925516,21.25,3.497113
cc:db:a7:92:ba:d0,2025-11-16 15:48:55,26.857143,21.1875,3.487766
cc:db:a7:92:ba:d0,2025-11-16 15:48:45,26.859587,21.25,3.496146
cc:db:a7:92:ba:d0,2025-11-16 15:48:35,26.89377,21.25,3.495663
cc:db:a7:92:ba:d0,2025-11-16 15:48:25,26.888889,21.25,3.495663
cc:db:a7:92:ba:d0,2025-11-16 15:48:15,26.952379,21.25,3.497436
cc:db:a7:92:ba:d0,2025-11-16 15:47:06,26.905983,21.25,3.493084
cc:db:a7:92:ba:d0,2025-11-16 15:46:56,26.83028,21.25,3.496146
cc:db:a7:92:ba:d0,2025-11-16 15:46:46,26.525032,21.25,3.496791
cc:db:a7:92:ba:d0,2025-11-16 15:46:36,26.86935,21.25,3.500176
cc:db:a7:92:ba:d0,2025-11-16 15:46:26,26.888889,21.3125,3.496146
cc:db:a7:92:ba:d0,2025-11-16 15:46:16,26.930405,21.25,3.491956
cc:db:a7:92:ba:d0,2025-11-16 15:46:06,26.896214,21.25,3.496952
cc:db:a7:92:ba:d0,2025-11-16 15:45:56,26.927959,21.25,3.491633
cc:db:a7:92:ba:d0,2025-11-16 15:45:46,27.008545,21.25,3.493568
cc:db:a7:92:ba:d0,2025-11-16 15:45:36,26.796091,21.25,3.495502
cc:db:a7:92:ba:d0,2025-11-16 15:45:26,26.490843,21.25,3.497597
cc:db:a7:92:ba:d0,2025-11-16 15:45:16,26.871794,21.25,3.497758
cc:db:a7:92:ba:d0,2025-11-16 15:44:42,26.876677,21.25,3.498564
cc:db:a7:92:ba:d0,2025-11-16 15:44:32,26.8547,21.25,3.496308
cc:db:a7:92:ba:d0,2025-11-16 15:44:22,26.896214,21.25,3.49389
cc:db:a7:92:ba:d0,2025-11-16 15:44:12,26.901096,21.25,3.496146
cc:db:a7:92:ba:d0,2025-11-16 15:44:02,27.103788,21.25,3.502271
cc:db:a7:92:ba:d0,2025-11-16 15:43:52,26.952379,21.25,3.494535
cc:db:a7:92:ba:d0,2025-11-16 15:43:42,26.793653,21.25,3.496469
